Time - Voltage_1;Amplitude - Voltage_1
0.147;0.001909
0.148;0.002538
0.149;0.003585
0.15;-0.004266
0.151;0.000814
0.152;0.003118
0.153;0.003182
0.154;0.000508
0.155;0.00178
0.156;0.000459
0.157;0.002328
0.158;-0.00224
0.159;0.001281
0.16;-0.008017
0.161;-0.001849
0.162;0.011785
0.163;0.000137
0.164;-0.003173
0.165;0.000427
0.166;-0.003213
0.167;0.004584
0.168;0.013461
0.169;0.007967
0.17;0.004777
0.171;-0.001739
0.172;0.0046
0.173;0.003005
0.174;0.001925
0.175;0.001796
0.176;0.000685
0.177;0.00576
0.178;0.002328
0.179;-0.009581
0.18;-0.004256
0.181;-0.007074
0.182;-0.001408
0.183;-0.001277
0.184;-0.002782
0.185;-0.00234
0.186;8.10E-06
0.187;-0.00217
0.188;0.005147
0.189;0.002231
0.19;-0.004276
0.191;-0.003474
0.192;0.005969
0.193;-0.001809
0.194;0.00041
0.195;0.001603
0.196;0.001442
0.197;0.002505
0.198;-0.002922
0.199;0.006243
0.2;0.006597
0.201;-0.006242
0.202;0.000215
0.203;-0.005389
0.204;-0.003383
0.205;-0.002691
0.206;0.000556
0.207;-0.001849
0.208;0.002892
0.209;0.007693
0.21;0.006324
0.211;0.004648
0.212;0.001184
0.213;-0.001277
0.214;0.000798
0.215;0.000314
0.216;0.001893
0.217;0.002215
0.218;0.005727
0.219;0.00576
0.22;-0.002721
0.221;-0.001187
0.222;-0.004075
0.223;0.007822
0.224;-0.002431
0.225;-0.003052
0.226;0.000878
0.227;0.00025
0.228;0.012655
0.229;0.001313
0.23;-0.004045
0.231;-0.007074
0.232;-0.001709
0.233;-0.001889
0.234;0.000204
0.235;0.001861
0.236;0.000491
0.237;0.003343
0.238;-0.003564
0.239;-0.001017
0.24;-0.002511
0.241;0.003134
0.242;0.006388
0.243;-0.004807
0.244;-0.002411
0.245;0.001378
0.246;-0.002972
0.247;0.007419
0.248;0.003472
0.249;0.010545
0.25;0.011544
0.251;-0.002411
0.252;0.012124
0.253;0.0017
0.254;0.001539
0.255;0.000926
0.256;0.003005
0.257;0.004487
0.258;-0.001307
0.259;0.003569
0.26;0.002586
0.261;-0.001789
0.262;0.006533
0.263;-0.003905
0.264;-0.003624
0.265;0.002634
0.266;-0.002902
0.267;0.004342
0.268;0.01214
0.269;0.009175
0.27;0.003182
0.271;-0.007696
0.272;0.000604
0.273;-0.00224
0.274;-0.001759
0.275;0.001039
0.276;0.000524
0.277;0.001668
0.278;-0.003855
0.279;0.001829
0.28;0.004761
0.281;-0.007114
0.282;0.002989
0.283;-0.00553
0.284;-0.003544
0.285;-0.001378
0.286;-0.002019
0.287;0.001297
0.288;0.001845
0.289;-0.001518
0.29;-0.004065
0.291;-0.001829
0.292;-0.001408
0.293;-0.001418
0.294;-0.002691
0.295;0.001442
0.296;0.000121
0.297;0.001651
0.298;-0.002872
0.299;-0.003995
0.3;-0.00209
0.301;-0.001368
0.302;-0.005479
0.303;-0.003534
0.304;-0.00211
0.305;-0.004126
0.306;-0.00225
0.307;0.001184
0.308;0.006066
0.309;0.008676
0.31;0.001297
0.311;-0.003293
0.312;0.002167
0.313;0.001877
0.314;0.001668
0.315;0.001216
0.316;0.000169
0.317;0.007226
0.318;-0.00205
0.319;5.64E-05
0.32;0.004197
0.321;-0.003694
0.322;-0.005048
0.323;-0.003042
0.324;-0.002802
0.325;-0.002721
0.326;0.000443
0.327;-0.00223
0.328;0.009127
0.329;-0.001017
0.33;-0.003012
0.331;0.003101
0.332;-0.001307
0.333;0.005405
0.334;0.001136
0.335;-0.001227
0.336;0.001361
0.337;-0.003484
0.338;-0.001448
0.339;0.002828
0.34;-0.003082
0.341;-0.0022
0.342;0.00178
0.343;-0.001688
0.344;-0.001899
0.345;-0.002992
0.346;-0.001508
0.347;0.000636
0.348;0.014057
0.349;-0.000566
0.35;0.003101
0.351;0.002683
0.352;0.003118
0.353;0.000878
0.354;-0.002752
0.355;0.001313
0.356;0.001651
0.357;-0.00225
0.358;-0.004196
0.359;-0.0021
0.36;-0.004918
0.361;-0.001468
0.362;-0.002631
0.363;-0.003534
0.364;-0.003022
0.365;-0.003403
0.366;-0.001117
0.367;0.002135
0.368;0.016151
0.369;0.011995
0.37;-0.001267
0.371;-0.003072
0.372;0.00265
0.373;0.003327
0.374;0.000137
0.375;0.000749
0.376;0.00228
0.377;-0.002491
0.378;-0.007465
0.379;0.005534
0.38;0.000798
0.381;-0.005098
0.382;-0.007134
0.383;-0.010905
0.384;-0.003604
0.385;-0.002892
0.386;-0.002561
0.387;0.003327
0.388;0.009272
0.389;0.012252
0.39;0.009932
0.391;-0.001719
0.392;0.00605
0.393;-0.001558
0.394;-0.002471
0.395;8.87E-05
0.396;-0.001097
0.397;0.00149
0.398;-0.004908
0.399;-0.00226
0.4;-0.006282
0.401;-0.003805
0.402;-0.001197
0.403;-0.00212
0.404;-0.00235
0.405;-0.002621
0.406;-0.002731
0.407;0.00236
0.408;0.002779
0.409;-0.001117
0.41;0.014218
0.411;0.004181
0.412;0.003843
0.413;-0.001327
0.414;0.000701
0.415;-0.001347
0.416;0.001684
0.417;0.000798
0.418;-0.002812
0.419;-0.001478
0.42;0.003681
0.421;-0.008739
0.422;-0.008558
0.423;0.003101
0.424;-0.006402
0.425;-0.001859
0.426;-0.001939
0.427;0.001345
0.428;0.005115
0.429;0.006275
0.43;0.004857
0.431;-0.004787
0.432;0.002505
0.433;-0.002701
0.434;-0.000273
0.435;0.000475
0.436;0.000894
0.437;0.003279
0.438;-0.003795
0.439;-0.000762
0.44;-0.00219
0.441;-0.008057
0.442;-0.001969
0.443;-0.004807
0.444;-0.003173
0.445;-0.001037
0.446;-0.002591
0.447;0.005115
0.448;0.003778
0.449;-0.008107
0.45;0.009272
0.451;0.001184
0.452;0.00315
0.453;0.001168
0.454;0.000443
0.455;0.001055
0.456;0.001925
0.457;-0.002531
0.458;-0.002922
0.459;-0.004025
0.46;-0.00227
0.461;-0.002411
0.462;-0.00907
0.463;0.00178
0.464;-0.004747
0.465;-0.001709
0.466;-0.001588
0.467;0.002393
0.468;0.011769
0.469;0.000427
0.47;-0.000762
0.471;0.001587
0.472;-0.006723
0.473;-0.004366
0.474;0.000121
0.475;-0.000273
0.476;0.000669
0.477;0.004729
0.478;-0.001749
0.479;-0.004356
0.48;-0.001849
0.481;-0.004477
0.482;-0.006021
0.483;-0.002782
0.484;-0.001458
0.485;-0.00235
0.486;-0.001227
0.487;0.00041
0.488;0.005244
0.489;-0.001819
0.49;0.002731
0.491;0.00265
0.492;-0.002561
0.493;0.00344
0.494;0.00265
0.495;0.000653
0.496;0.00199
0.497;-0.001478
0.498;-0.001137
0.499;-0.00554
