Time - Voltage_1;Amplitude - Voltage_1
0.212;0.007467
0.213;-0.004818
0.214;0.001474
0.215;-0.001749
0.216;0.010013
0.217;-0.00227
0.218;-0.004226
0.219;-0.004787
0.22;0.004229
0.221;0.008273
0.222;0.001104
0.223;5.64E-05
0.224;0.000798
0.225;0.001974
0.226;0.000395
0.227;-0.002952
0.228;-0.003153
0.229;-0.001809
0.23;-0.002802
0.231;0.000717
0.232;-0.008498
0.233;-0.004376
0.234;0.000121
0.235;-0.001408
0.236;0.010754
0.237;0.00041
0.238;0.002989
0.239;0.007757
0.24;0.003182
0.241;0.000266
0.242;0.003971
0.243;0.000765
0.244;0.001249
0.245;-0.001558
0.246;-0.003243
0.247;0.000798
0.248;0.000475
0.249;-0.004657
0.25;-0.003474
0.251;-0.006442
0.252;-0.001929
0.253;-0.003875
0.254;-0.001067
0.255;-0.003283
0.256;0.011898
0.257;0.00874
0.258;0.007016
0.259;-0.004727
0.26;0.001716
0.261;0.004777
0.262;-0.004938
0.263;0.004181
0.264;0.000991
0.265;0.00083
0.266;0.002167
0.267;-0.005389
0.268;0.006452
0.269;0.002473
0.27;-0.002972
0.271;0.002699
0.272;-0.001398
0.273;0.001249
0.274;-0.003785
0.275;0.00178
0.276;0.002715
0.277;0.014572
0.278;0.009965
0.279;0.007097
0.28;-0.005469
0.281;-0.003674
0.282;-0.002942
0.283;0.003681
0.284;-0.001087
0.285;0.003891
0.286;-0.00234
0.287;-0.003714
0.288;-0.006863
0.289;-0.00223
0.29;-0.00551
0.291;-0.007134
0.292;-0.00551
0.293;-0.001548
0.294;-0.002812
0.295;0.002634
0.296;0.002183
0.297;8.87E-05
0.298;-0.005118
0.299;-0.006783
0.3;0.004745
0.301;-0.003183
0.302;-0.003975
0.303;0.002828
0.304;0.000653
0.305;0.000898
0.306;-0.001207
0.307;-0.002511
0.308;0.002103
0.309;-0.00914
0.31;-0.001077
0.311;-0.008478
0.312;-0.003724
0.313;0.000137
0.314;-0.002882
0.315;0.000894
0.316;0.008724
0.317;0.00518
0.318;0.000201
0.319;0.005051
0.32;0.003118
0.321;-0.000664
0.322;0.002747
0.323;0.001555
0.324;0.000508
0.325;0.000814
0.326;-0.001578
0.327;-0.003774
0.328;-0.004166
0.329;0.00729
0.33;-0.007335
0.331;-0.009441
0.332;-0.004747
0.333;-0.001899
0.334;7.25E-05
0.335;-0.001267
0.336;0.012349
0.337;0.011946
0.338;-0.005921
0.339;0.00294
0.34;0.005856
0.341;-0.001127
0.342;0.001474
0.343;0.001329
0.344;0.00025
0.345;0.001007
0.346;-0.00238
0.347;-0.001077
0.348;-0.004998
0.349;-0.004035
0.35;0.010529
0.351;-0.006853
0.352;0.00323
0.353;-0.003243
0.354;-0.001558
0.355;0.000717
0.356;0.007822
0.357;0.009079
0.358;0.000556
0.359;0.002086
0.36;0.003601
0.361;0.014395
0.362;-0.003383
0.363;0.004277
0.364;-0.001468
0.365;0.004165
0.366;-0.003855
0.367;0.003907
0.368;-0.008257
0.369;-0.001709
0.37;-0.001528
0.371;-0.00554
0.372;-0.001668
0.373;-0.005229
0.374;0.002312
0.375;-0.002742
0.376;0.008241
0.377;0.000153
0.378;-0.000859
0.379;0.002296
0.38;0.002715
0.381;0.010883
0.382;-0.001779
0.383;0.002167
0.384;-0.001227
0.385;0.002457
0.386;-0.005209
0.387;0.001974
0.388;-0.006212
0.389;-0.003985
0.39;-0.000469
0.391;0.002248
0.392;-0.004206
0.393;-0.005108
0.394;0.000878
0.395;-0.002671
0.396;0.014637
0.397;0.003762
0.398;0.007081
0.399;-0.002039
0.4;0.017037
0.401;-0.002471
0.402;-0.00559
0.403;0.006001
0.404;-0.00236
0.405;0.006372
0.406;-0.006011
0.407;-0.003032
0.408;-0.003604
0.409;-0.004577
0.41;-0.009521
0.411;-0.013222
0.412;0.008225
0.413;-0.003373
0.414;0.000926
0.415;-0.001799
0.416;0.010239
0.417;-0.007285
0.418;-0.003173
0.419;0.002376
0.42;0.009352
0.421;0.002441
0.422;0.000105
0.423;0.003375
0.424;0.000926
0.425;0.001668
0.426;-0.001979
0.427;0.003649
0.428;-0.009772
0.429;-0.002691
0.43;-0.002481
0.431;0.001506
0.432;-0.008277
0.433;-0.00211
0.434;-0.001438
0.435;-0.001277
0.436;0.006001
0.437;0.004181
0.438;-0.004777
0.439;-0.001237
0.44;-0.00213
0.441;-0.005269
0.442;-0.00211
0.443;0.001088
0.444;0.001523
0.445;-0.001087
0.446;-0.002752
0.447;-0.004607
0.448;-0.006181
0.449;-0.007385
0.45;-0.001498
0.451;0.002135
0.452;-0.008137
0.453;-0.002932
0.454;-0.001568
0.455;0.000411
0.456;0.004632
0.457;0.004857
0.458;0.001007
0.459;-0.007455
0.46;0.004745
0.461;0.003585
0.462;0.000363
0.463;0.000798
0.464;0.003536
0.465;0.001506
0.466;0.001941
0.467;-0.004797
0.468;0.005566
0.469;0.004326
0.47;0.004986
0.471;0.002473
0.472;0.002199
0.473;-0.001127
0.474;0.000443
0.475;-0.001287
0.476;0.009336
0.477;-0.004988
0.478;0.008096
0.479;-0.00209
0.48;0.003536
0.481;0.001651
0.482;0.004374
0.483;0.000996
0.484;-0.001007
0.485;0.000605
0.486;-0.003393
0.487;-0.004266
0.488;-0.002752
0.489;-0.004948
0.49;-0.011256
0.491;0.001297
0.492;-0.004456
0.493;-0.003434
0.494;0.001378
0.495;-0.002942
0.496;0.010996
0.497;-0.001027
0.498;0.007484
0.499;0.00207
