Time - Voltage_1;Amplitude - Voltage_1
0.478;-0.004717
0.479;-0.012349
0.48;-0.008197
0.481;0.005083
0.482;0.004455
0.483;-0.006322
0.484;-0.001197
0.485;-0.002962
0.486;0.002248
0.487;0.00584
0.488;-0.003584
0.489;0.005727
0.49;0.003762
0.491;-0.001598
0.492;-0.001809
0.493;0.004761
0.494;-0.001749
0.495;0.003488
0.496;-0.003303
0.497;-0.003393
0.498;-0.002039
0.499;-0.001157
