Time - Voltage_1;Amplitude - Voltage_1
0.435;0.002075
0.436;0.00222
0.437;0.004314
0.438;-0.003711
0.439;-0.004162
0.44;-0.001685
0.441;-0.005897
0.442;0.001318
0.443;-0.003199
0.444;-0.000281
0.445;-0.000762
0.446;0.020763
0.447;0.00085
0.448;0.001527
0.449;0.018363
0.45;-0.001615
0.451;0.004089
0.452;-0.000221
0.453;0.002816
0.454;0.002478
0.455;0.003718
0.456;0.00578
0.457;-0.006218
0.458;-0.002788
0.459;-0.0034
0.46;-0.004162
0.461;0.003396
0.462;-0.003591
0.463;-0.002357
0.464;-9.04E-05
0.465;-0.000512
0.466;0.002188
0.467;0.006924
0.468;-0.001545
0.469;0.013433
0.47;0.003621
0.471;0.009792
0.472;0.006489
0.473;0.00085
0.474;-7.21E-05
0.475;0.002687
0.476;-0.004624
0.477;0.00976
0.478;-0.002828
0.479;-0.003741
0.48;0.003122
0.481;-0.012757
0.482;0.002913
0.483;-0.003791
0.484;-0.000161
0.485;0.000351
0.486;0.005055
0.487;0.008809
0.488;0.003815
0.489;-0.002467
0.49;0.000689
0.491;-0.002959
0.492;0.000609
0.493;0.000512
0.494;0.002961
0.495;0.002784
0.496;-0.000923
0.497;-0.007201
0.498;-0.00671
0.499;-0.00694
