Time - Voltage_1;Amplitude - Voltage_1
0.129;0.002634
0.13;0.004584
0.131;-0.007014
0.132;0.000878
0.133;-0.008548
0.134;0.001635
0.135;0.000926
0.136;-0.003032
0.137;-0.001187
0.138;0.007177
0.139;0.013606
0.14;-0.004928
0.141;0.004632
0.142;0.004648
0.143;0.004036
0.144;0.010561
0.145;-0.000566
0.146;0.001796
0.147;0.00323
0.148;0.00265
0.149;-0.001719
0.15;0.005373
0.151;0.001829
0.152;0.00381
0.153;-0.00585
0.154;-0.003965
0.155;-0.001368
0.156;-0.003012
0.157;0.000604
0.158;0.002505
0.159;0.01019
0.16;-0.003022
0.161;-0.001257
0.162;-0.005179
0.163;0.010303
0.164;0.001651
0.165;0.000894
0.166;0.003971
0.167;-0.002491
0.168;-0.002762
0.169;-0.002641
0.17;0.000234
0.171;0.007
0.172;-0.001999
0.173;-0.003674
0.174;-0.00206
0.175;-0.003403
0.176;-0.003113
0.177;-0.001418
0.178;0.004986
0.179;0.001974
0.18;0.004906
0.181;0.000717
0.182;-0.002039
0.183;-0.003624
0.184;0.005744
0.185;0.001233
0.186;0.00091
0.187;0.000215
0.188;0.004906
0.189;0.000862
0.19;0.006581
0.191;0.002135
0.192;-0.001337
0.193;0.004777
0.194;-0.004436
0.195;-0.003694
0.196;-0.00234
0.197;-0.00228
0.198;0.008466
0.199;0.00468
0.2;0.007838
0.201;0.003182
0.202;-0.00559
0.203;0.010303
0.204;-0.002411
0.205;-0.001899
0.206;0.004422
0.207;0.003569
0.208;0.000508
0.209;-0.003624
0.21;-0.001769
0.211;0.002795
0.212;0.007258
0.213;0.001265
0.214;0.001023
0.215;-0.003213
0.216;-0.001959
0.217;-0.001779
0.218;0.010094
0.219;0.00634
0.22;-0.00234
0.221;0.000878
0.222;0.004229
0.223;-0.001287
0.224;0.00845
0.225;0.001249
0.226;0.000733
0.227;0.000556
0.228;-0.003614
0.229;-0.002691
0.23;-0.003293
0.231;-0.00576
0.232;-0.003423
0.233;-0.001588
0.234;-0.001448
0.235;-0.003143
0.236;-0.0023
0.237;-0.00211
0.238;0.008112
0.239;0.009288
0.24;0.001071
0.241;-0.008458
0.242;-0.013432
0.243;0.009497
0.244;0.002441
0.245;-0.003754
0.246;-0.001307
0.247;0.00352
0.248;0.000653
0.249;0.001007
0.25;-0.001187
0.251;-0.007024
0.252;-0.001358
0.253;-0.003012
0.254;-0.005229
0.255;-0.004747
0.256;-0.001658
0.257;-0.003173
0.258;0.005534
0.259;0.003069
0.26;0.01707
0.261;0.00041
0.262;-0.007345
0.263;0.004519
0.264;0.00294
0.265;-0.000469
0.266;0.000411
0.267;0.001313
0.268;-0.005118
0.269;0.001023
0.27;-0.005028
0.271;-0.006081
0.272;0.006452
0.273;-0.005118
0.274;-0.001498
0.275;-0.00237
0.276;-0.002822
0.277;-0.00225
0.278;0.003408
0.279;0.003649
0.28;0.003698
0.281;0.009143
0.282;0.001394
0.283;0.005083
0.284;0.00054
0.285;-0.000664
0.286;0.000814
0.287;0.001603
0.288;-0.007144
0.289;0.0017
0.29;-0.005419
0.291;-0.006051
0.292;0.008112
0.293;-0.009611
0.294;-0.005179
0.295;0.002473
0.296;-0.002491
0.297;-0.001137
0.298;0.002924
0.299;0.002248
0.3;-0.002501
0.301;-0.004497
0.302;0.000234
0.303;-0.001207
0.304;0.005454
0.305;0.002344
0.306;-0.001628
0.307;0.001893
0.308;-0.004065
0.309;0.000669
0.31;0.002167
0.311;0.000703
0.312;-0.005941
0.313;-0.004888
0.314;-0.003183
0.315;-0.003494
0.316;0.000943
0.317;-0.001839
0.318;0.006324
0.319;0.006034
0.32;0.007919
0.321;-0.004898
0.322;0.002006
0.323;-0.002902
0.324;0.003907
0.325;0.0012
0.326;0.000215
0.327;0.001394
0.328;-0.004567
0.329;-0.00233
0.33;-0.004306
0.331;-0.006693
0.332;-0.005088
0.333;-0.003955
0.334;-0.001057
0.335;-0.004466
0.336;0.000282
0.337;-0.002029
0.338;0.003859
0.339;0.007258
0.34;-0.003273
0.341;-0.001949
0.342;-0.00232
0.343;0.00808
0.344;0.002441
0.345;0.00083
0.346;0.00207
0.347;0.00141
0.348;-0.003303
0.349;0.002779
0.35;0.007145
0.351;0.001136
0.352;-0.002922
0.353;-0.001388
0.354;-0.001187
0.355;-0.003734
0.356;-0.001638
0.357;-0.002551
0.358;0.007725
0.359;-0.004286
0.36;0.006324
0.361;0.016586
0.362;-0.002411
0.363;-0.002581
0.364;0.003005
0.365;-0.001307
0.366;0.000781
0.367;0.004535
0.368;0.003923
0.369;-0.00557
0.37;0.000604
0.371;-0.002561
0.372;-0.004878
0.373;0.001329
0.374;-0.003514
0.375;-0.004276
0.376;0.00083
0.377;-0.00238
0.378;0.009675
0.379;-0.002411
0.38;0.010641
0.381;0.016264
0.382;0.007532
0.383;0.012687
0.384;-0.000176
0.385;0.001925
0.386;-0.001067
0.387;0.00439
0.388;0.005921
0.389;0.004696
0.39;-0.007475
0.391;-0.013182
0.392;-0.007255
0.393;0.004116
0.394;-0.003624
0.395;-0.003313
0.396;-0.001007
0.397;-0.001327
0.398;0.011979
0.399;-0.004075
0.4;0.000653
0.401;-0.008588
0.402;0.010126
0.403;-0.001628
0.404;0.00033
0.405;0.002199
0.406;0.002199
0.407;0.000749
0.408;-0.006422
0.409;0.000613
0.41;-0.003193
0.411;-0.007926
0.412;0.002248
0.413;-0.005179
0.414;-0.005219
0.415;-0.001478
0.416;-0.001859
0.417;-0.001408
0.418;0.00526
0.419;-0.001719
0.42;-0.001448
0.421;0.005131
0.422;0.015877
0.423;-0.00232
0.424;0.000862
0.425;0.003714
0.426;0.001071
0.427;0.001813
0.428;-0.003193
0.429;0.00547
0.43;-0.002531
0.431;-0.00576
0.432;-0.001859
0.433;0.004503
0.434;0.001152
0.435;-0.002009
0.436;-0.00216
0.437;0.000201
0.438;0.008337
0.439;0.004825
0.44;0.000475
0.441;-0.000273
0.442;-0.001017
0.443;-0.009942
0.444;0.003617
0.445;0.003053
0.446;0.002022
0.447;0.001877
0.448;-0.001388
0.449;-0.004356
0.45;0.000991
0.451;0.002892
0.452;0.000314
0.453;0.009497
0.454;-0.00898
0.455;0.000218
0.456;-0.001949
0.457;-0.001608
0.458;0.00468
0.459;0.004729
0.46;0.004004
0.461;0.011882
0.462;-0.001007
0.463;-0.004888
0.464;0.002876
0.465;0.001555
0.466;4.03E-05
0.467;0.005647
0.468;-0.004828
0.469;0.002586
0.47;0.000282
0.471;-0.001177
0.472;0.000524
0.473;-0.001859
0.474;-0.005158
0.475;-0.003133
0.476;-0.001678
0.477;0.001104
0.478;0.003617
0.479;7.25E-05
0.48;0.000443
0.481;-0.001388
0.482;0.016538
0.483;-0.002009
0.484;0.002231
0.485;0.001506
0.486;0.000411
0.487;0.001845
0.488;-0.001919
0.489;0.002602
0.49;0.00576
0.491;0.001007
0.492;0.000427
0.493;-0.003925
0.494;-0.002942
0.495;-0.004336
0.496;0.000298
0.497;-0.001839
0.498;0.007
0.499;-0.000469
