Time - Voltage_1;Amplitude - Voltage_1
0.258;0.004374
0.259;0.006952
0.26;-0.001057
0.261;-0.000566
0.262;0.003681
0.263;0.000105
0.264;0.001233
0.265;0.005002
0.266;-0.00228
0.267;-0.005349
0.268;0.00062
0.269;0.008257
0.27;-0.005931
0.271;-0.003143
0.272;-0.001538
0.273;-0.002902
0.274;-0.001388
0.275;0.002376
0.276;0.009804
0.277;0.000215
0.278;0.00439
0.279;0.010448
0.28;0.002779
0.281;-0.001107
0.282;-0.003805
0.283;0.004052
0.284;-0.001157
0.285;0.009578
0.286;-0.002481
0.287;0.002634
0.288;-0.005349
0.289;-0.008869
0.29;-0.002581
0.291;-0.004968
0.292;-0.002932
0.293;-0.004126
0.294;0.001796
0.295;-0.003474
0.296;0.008482
0.297;-0.003403
0.298;0.00091
0.299;-0.005911
0.3;0.004422
0.301;0.008708
0.302;-0.005459
0.303;0.001877
0.304;-0.002401
0.305;0.010206
0.306;0.000204
0.307;-0.001438
0.308;0.001893
0.309;-0.001989
0.31;-0.003383
0.311;0.002924
0.312;-0.004266
0.313;-0.003434
0.314;0.0012
0.315;-0.00233
0.316;0.005953
0.317;0.003617
0.318;-0.00582
0.319;-0.003985
0.32;0.003907
0.321;0.009417
0.322;0.00149
0.323;-0.001408
0.324;0.005856
0.325;-0.004687
0.326;-0.002511
0.327;-0.008478
0.328;-0.007034
0.329;0.007919
0.33;0.006904
0.331;0.00025
0.332;-0.007275
0.333;0.00228
0.334;-0.003774
0.335;0.006565
0.336;0.008257
0.337;-0.002972
0.338;-0.00574
0.339;0.021194
0.34;-0.004156
0.341;-0.00225
0.342;0.007919
0.343;-0.001007
0.344;0.000395
0.345;0.006307
0.346;0.003021
0.347;-0.004085
0.348;0.004455
0.349;0.004165
0.35;0.000749
0.351;-0.007405
0.352;0.001104
0.353;-0.003684
0.354;-0.001658
0.355;0.001313
0.356;0.007935
0.357;-0.001979
0.358;0.007564
0.359;-0.003474
0.36;0.006533
0.361;0.004745
0.362;-0.004968
0.363;0.000395
0.364;-0.000371
0.365;-0.001709
0.366;-0.003815
0.367;-0.005991
0.368;0.003617
0.369;0.004519
0.37;0.004567
0.371;-0.001929
0.372;-0.008799
0.373;0.001941
0.374;-0.004797
0.375;0.00526
0.376;0.007032
0.377;0.010351
0.378;-0.000664
0.379;-0.002411
0.38;-0.004818
0.381;0.001345
0.382;0.003359
0.383;-0.001227
0.384;0.002634
0.385;0.000153
0.386;-0.002922
0.387;0.004519
0.388;0.000105
0.389;0.00779
0.39;0.002618
0.391;0.003746
0.392;-0.003664
0.393;-0.003704
0.394;0.000801
0.395;-0.001047
0.396;0.002264
0.397;0.009224
0.398;0.007661
0.399;0.013251
0.4;0.001796
0.401;0.004471
0.402;0.00294
0.403;-0.002511
0.404;0.003649
0.405;-0.002721
0.406;0.006662
0.407;-0.00216
0.408;0.005437
0.409;0.010222
0.41;-0.001779
0.411;-0.005078
0.412;-0.001899
0.413;-0.001598
0.414;-0.00232
0.415;0.000215
0.416;0.006533
0.417;0.006533
0.418;-0.001528
0.419;0.009916
0.42;-0.01267
0.421;0.004326
0.422;-0.001097
0.423;0.00199
0.424;-0.000664
0.425;0.002054
0.426;-0.004085
0.427;0.001587
0.428;-0.003694
0.429;-0.008077
0.43;-0.00237
0.431;-0.00563
0.432;0.002924
0.433;-0.002611
0.434;-0.00217
0.435;0.001635
0.436;0.00932
0.437;0.008289
0.438;0.007177
0.439;-0.007395
0.44;-0.003945
0.441;0.001152
0.442;0.00721
0.443;-0.002009
0.444;0.004406
0.445;-0.002691
0.446;0.000717
0.447;-0.001378
0.448;0.001845
0.449;-0.005219
0.45;0.0128
0.451;-0.001999
0.452;-0.010755
0.453;7.25E-05
0.454;-0.002752
0.455;0.001055
0.456;0.004503
0.457;0.002183
0.458;0.00041
0.459;0.009884
0.46;0.011334
0.461;0.004906
0.462;-0.002501
0.463;0.004213
0.464;-0.000859
0.465;0.002618
0.466;-0.001137
0.467;0.0017
0.468;0.000379
0.469;0.003617
0.47;0.017811
0.471;-0.001157
0.472;-0.004316
0.473;0.000613
0.474;-0.002461
0.475;0.001893
0.476;0.008305
0.477;0.007467
0.478;0.00344
0.479;-0.003734
0.48;0.00207
0.481;0.005599
0.482;0.000314
0.483;0.001071
0.484;0.000298
0.485;0.002215
0.486;-0.002912
0.487;0.003923
0.488;-0.002441
0.489;-0.00911
0.49;0.00025
0.491;-0.004777
0.492;0.001458
0.493;-0.003524
0.494;-0.001418
0.495;0.001668
0.496;0.01069
0.497;-0.004426
0.498;-0.003454
0.499;0.01359
