Time - Voltage_1;Amplitude - Voltage_1
0.112;-0.005394
0.113;-0.002446
0.114;-0.00064
0.115;-0.002054
0.116;0.007576
0.117;0.010348
0.118;-0.000254
0.119;0.004209
0.12;-0.005474
0.121;0.005836
0.122;0.006271
0.123;-0.000608
0.124;-0.000173
0.125;0.000633
0.126;0.000984
0.127;0.000714
0.128;-0.006427
0.129;0.002179
0.13;0.000944
0.131;-0.007621
0.132;-0.000791
0.133;-0.001182
0.134;0.000603
0.135;-0.001784
0.136;0.002066
0.137;0.006159
0.138;0.008495
0.139;-0.002425
0.14;-0.004281
0.141;0.004467
0.142;0.000745
0.143;-0.000415
0.144;0.000729
0.145;0.000954
0.146;0.003436
0.147;-0.006006
0.148;0.000923
0.149;-0.001673
0.15;0.000162
0.151;0.008028
0.152;-0.001443
0.153;0.004177
0.154;-0.002626
0.155;0.000353
0.156;-0.00056
0.157;0.005949
0.158;0.004338
0.159;-6.86E-05
0.16;-0.003168
0.161;0.004693
0.162;0.000457
0.163;0.007625
0.164;-0.000544
0.165;-0.000544
0.166;0.002759
0.167;0.000694
0.168;-0.001613
0.169;-0.001272
0.17;0.001664
0.171;0.003017
0.172;0.000262
0.173;0.003243
0.174;-0.003388
0.175;0.000694
0.176;-0.001352
0.177;-0.000334
0.178;0.004048
0.179;0.007222
0.18;-0.001493
0.181;0.003404
0.182;0.002646
0.183;0.002856
0.184;0.003355
0.185;-0.000228
0.186;0.001293
0.187;0.000834
0.188;-0.001894
0.189;-0.005314
0.19;-0.002255
0.191;0.00226
0.192;0.001341
0.193;-0.00069
0.194;-0.004241
0.195;8.48E-05
0.196;-0.001162
0.197;0.002099
0.198;0.00168
0.199;0.000192
0.2;0.000326
0.201;-0.001623
0.202;0.000605
0.203;0.002211
0.204;-1.19E-05
0.205;0.000643
0.206;0.001938
0.207;0.000724
0.208;0.000383
0.209;0.004612
0.21;0.002582
0.211;0.001358
0.212;0.000375
0.213;-0.004171
0.214;-0.000157
0.215;-0.000861
0.216;-0.000139
0.217;-0.000149
0.218;0.002421
0.219;0.009832
0.22;0.013973
0.221;0.000643
0.222;0.003162
0.223;-0.002456
0.224;-0.000259
0.225;0.000373
0.226;0.00023
0.227;0.000939
0.228;-0.002556
0.229;-0.000544
0.23;-0.004993
0.231;-0.003789
0.232;0.000536
0.233;-0.00386
0.234;0.000553
0.235;0.000232
0.236;-0.000741
0.237;-0.000951
0.238;0.002759
0.239;0.010992
0.24;0.007061
0.241;0.005144
0.242;-0.005334
0.243;0.008898
0.244;0.000235
0.245;0.000713
0.246;0.002663
0.247;-0.00055
0.248;0.007576
0.249;-0.00041
0.25;-0.00403
0.251;0.002469
0.252;0.010976
0.253;-0.00045
0.254;-0.004662
0.255;-0.000119
0.256;-0.00053
0.257;-0.001202
0.258;0.001954
0.259;0.006288
0.26;0.00255
0.261;0.013022
0.262;-0.004672
0.263;0.000761
0.264;0.006674
0.265;-0.00046
0.266;0.001648
0.267;-0.000469
0.268;0.007351
0.269;-0.00039
0.27;0.000149
0.271;0.008865
0.272;4.17E-05
0.273;0.000684
0.274;-0.00043
0.275;0.000302
0.276;-0.001804
0.277;0.000323
0.278;0.000142
0.279;0.001051
0.28;0.000212
0.281;-0.000656
0.282;-0.002295
0.283;0.000533
0.284;0.004854
0.285;1.16E-05
0.286;0.000842
0.287;0.002195
0.288;0.002888
0.289;0.000536
0.29;-0.000941
0.291;-0.001262
0.292;0.004693
0.293;0.007174
0.294;0.010493
0.295;0.003323
0.296;0.000383
0.297;-0.00045
0.298;-0.00068
0.299;-0.000299
0.3;0.005756
0.301;0.005063
0.302;0.004241
0.303;-0.001974
0.304;0.001229
0.305;0.000704
0.306;-0.000995
0.307;0.00118
0.308;-0.000221
0.309;0.006384
0.31;-0.001212
0.311;0.000633
0.312;0.009188
0.313;8.48E-05
0.314;-0.002095
0.315;0.000754
0.316;2.16E-05
0.317;5.17E-05
0.318;-9.87E-05
0.319;-0.00035
0.32;0.011669
0.321;0.003081
0.322;-0.004552
0.323;-0.001473
0.324;0.009864
0.325;-0.002125
0.326;0.001132
0.327;0.001358
0.328;0.001003
0.329;0.002179
0.33;0.000665
0.331;-0.002646
0.332;-0.000781
0.333;-0.00414
0.334;-0.001312
0.335;0.005256
0.336;-0.002787
0.337;-0.001864
0.338;0.000132
0.339;-0.00064
0.34;0.00835
0.341;0.012313
0.342;0.003033
0.343;-0.000952
0.344;0.001744
0.345;0.001035
0.346;0.002646
0.347;0.00081
0.348;0.001229
0.349;3.65E-05
0.35;-0.002295
0.351;0.000391
0.352;0.005482
0.353;0.003823
0.354;-0.006738
0.355;0.002211
0.356;-0.001934
0.357;-0.00399
0.358;0.000744
0.359;-0.000821
0.36;0.002985
0.361;0.00139
0.362;0.000994
0.363;-0.000872
0.364;0.000994
0.365;0.002614
0.366;0.005176
0.367;5.26E-05
0.368;-0.000228
0.369;0.000423
0.37;0.000523
0.371;-0.00413
0.372;0.007013
0.373;0.00371
0.374;-0.003509
0.375;-6.68E-05
0.376;0.000734
0.377;-0.001944
0.378;0.000674
0.379;-0.001974
0.38;0.004338
0.381;0.011024
0.382;0.002582
0.383;0.000312
0.384;-0.000962
0.385;0.000383
0.386;0.000573
0.387;0.000974
0.388;0.000552
0.389;-0.000721
0.39;0.004403
0.391;0.002856
0.392;0.002083
0.393;0.003887
0.394;-0.005464
0.395;-0.007059
0.396;0.000842
0.397;-0.000179
0.398;-0.001944
0.399;0.000363
0.4;-5.86E-05
0.401;0.003162
0.402;0.014698
0.403;-0.007861
0.404;-0.010639
0.405;0.003194
0.406;-0.003067
0.407;0.000413
0.408;0.000101
0.409;-0.000254
0.41;0.003114
0.411;-0.004893
0.412;0.00698
0.413;-0.004983
0.414;-0.001453
0.415;-0.002115
0.416;-0.001463
0.417;-0.0005
0.418;-0.003489
0.419;4.25E-06
0.42;-0.001703
0.421;0.00458
0.422;0.01278
0.423;0.000784
0.424;0.011121
0.425;0.004693
0.426;-0.004622
0.427;0.000165
0.428;-0.000866
0.429;0.000593
0.43;0.002244
0.431;-0.000318
0.432;0.000122
0.433;-0.000389
0.434;-0.001122
0.435;-0.001663
0.436;-0.008654
0.437;0.001325
0.438;-0.002335
0.439;-0.000119
0.44;-0.000981
0.441;0.00168
0.442;0.009043
0.443;-0.00063
0.444;0.003645
0.445;0.001003
0.446;-0.00065
0.447;-0.000169
0.448;0.002936
0.449;0.000593
0.45;0.00321
0.451;-0.002636
0.452;-0.001192
0.453;0.005611
0.454;0.010041
0.455;-0.003338
0.456;0.00197
0.457;-0.000119
0.458;-0.007099
0.459;0.000714
0.46;-0.001021
0.461;-0.000366
0.462;0.005031
0.463;-0.004381
0.464;-0.001844
0.465;0.00864
0.466;-0.00054
0.467;0.000754
0.468;0.004483
0.469;-0.000431
0.47;-0.000791
0.471;0.000568
0.472;-0.004241
0.473;-0.000911
0.474;-0.000731
0.475;-0.003539
0.476;3.65E-05
0.477;-0.001513
0.478;-0.006016
0.479;-0.00055
0.48;-0.002064
0.481;8.66E-05
0.482;0.004129
0.483;-0.000366
0.484;-0.000801
0.485;-0.001172
0.486;0.009478
0.487;0.009059
0.488;-0.000302
0.489;0.000133
0.49;0.000616
0.491;0.00081
0.492;0.004934
0.493;-0.003198
0.494;0.002695
0.495;-0.006277
0.496;-0.00739
0.497;-0.003388
0.498;-4.41E-05
0.499;-0.002245
