Time - Voltage_1;Amplitude - Voltage_1
0.315;-0.000239
0.316;-0.002245
0.317;0.000984
0.318;-0.00054
0.319;0.012039
0.32;-0.000811
0.321;-0.002626
0.322;-0.001212
0.323;-0.004812
0.324;0.000172
0.325;-0.001072
0.326;0.001889
0.327;0.000333
0.328;-0.000495
0.329;-0.000199
0.33;0.00458
0.331;-0.003158
0.332;0.00495
0.333;-0.002776
0.334;0.000242
0.335;-0.001483
0.336;-0.000721
0.337;0.000142
0.338;-0.000109
0.339;0.012216
0.34;0.000359
0.341;0.002099
0.342;0.000471
0.343;0.000964
0.344;0.000734
0.345;0.003823
0.346;0.000643
0.347;0.001793
0.348;-0.000125
0.349;-0.00048
0.35;-0.006768
0.351;-0.00046
0.352;0.000413
0.353;-9.87E-05
0.354;0.000583
0.355;-0.004622
0.356;0.000568
0.357;-0.001934
0.358;0.006545
0.359;0.005998
0.36;0.008205
0.361;-1.19E-05
0.362;-0.000831
0.363;0.000172
0.364;0.001035
0.365;-0.000882
0.366;-9.24E-05
0.367;0.000616
0.368;-0.000995
0.369;-0.001533
0.37;-0.009466
0.371;-0.001122
0.372;0.015406
0.373;0.002904
0.374;0.000182
0.375;-0.002877
0.376;3.65E-05
0.377;-0.002385
0.378;0.003307
0.379;0.001486
0.38;0.004564
0.381;0.000192
0.382;-0.001041
0.383;-0.00085
0.384;-0.002095
0.385;0.003468
0.386;-0.000769
0.387;0.001921
0.388;0.001776
0.389;-0.002546
0.39;-0.003418
0.391;0.004096
0.392;0.002518
0.393;0.000583
0.394;-0.000576
0.395;-0.001844
0.396;-0.000979
0.397;-0.002084
0.398;0.011201
0.399;0.007528
0.4;7.18E-05
0.401;0.007963
0.402;0.000864
0.403;-0.000624
0.404;0.000904
0.405;0.00139
0.406;-0.000882
0.407;0.002034
0.408;-0.000157
0.409;-0.002576
0.41;0.000533
0.411;-0.001232
0.412;0.00408
0.413;-0.00054
0.414;0.00168
0.415;-0.002817
0.416;-3.85E-05
0.417;0.000423
0.418;0.00777
0.419;0.002679
0.42;0.008736
0.421;0.000533
0.422;-0.000882
0.423;0.002582
0.424;-0.002776
0.425;0.003533
0.426;0.000483
0.427;0.003259
0.428;0.004274
0.429;-0.000495
0.43;0.007609
0.431;-0.000761
0.432;-0.00386
0.433;-0.003499
0.434;-0.001403
0.435;-0.001563
0.436;0.000102
0.437;5.17E-05
0.438;0.005482
0.439;0.001454
0.44;0.015841
0.441;0.004129
0.442;-0.001473
0.443;-0.002436
0.444;0.003162
0.445;0.000964
0.446;0.000246
0.447;0.000294
0.448;0.000393
0.449;-0.00059
0.45;0.002195
0.451;-0.012956
0.452;-0.000389
0.453;-0.000279
0.454;-0.002897
0.455;0.000222
0.456;-0.000961
0.457;0.002904
0.458;0.008865
0.459;-0.003779
0.46;-0.005003
0.461;0.000674
0.462;0.004886
0.463;0.013457
0.464;-0.000931
0.465;-0.000237
0.466;0.003275
0.467;0.000573
0.468;-0.005264
0.469;-0.000608
0.47;0.005144
0.471;-0.01075
0.472;-0.001673
0.473;-0.000269
0.474;-0.00065
0.475;-0.00064
0.476;-0.001703
0.477;0.001728
0.478;0.006481
0.479;0.014762
0.48;0.001551
0.481;0.009639
0.482;0.002985
0.483;-0.000952
0.484;0.00139
0.485;-5.86E-05
0.486;0.003436
0.487;0.000784
0.488;-0.001122
0.489;-0.000761
0.49;0.007254
0.491;0.001631
0.492;-0.003228
0.493;-0.002766
0.494;-0.000791
0.495;0.000162
0.496;0.000182
0.497;0.002469
0.498;0.000302
0.499;0.007351
