Time - Voltage_1;Amplitude - Voltage_1
0.37;-0.001949
0.371;0.005373
0.372;-0.003273
0.373;-0.003183
0.374;-0.002421
0.375;-0.001769
0.376;-0.002491
0.377;0.000185
0.378;0.000524
0.379;0.009723
0.38;0.005002
0.381;0.011157
0.382;0.013235
0.383;0.005357
0.384;-0.002691
0.385;0.004229
0.386;-0.001307
0.387;0.001925
0.388;0.000121
0.389;-0.00558
0.39;0.000443
0.391;-0.001408
0.392;0.002264
0.393;-0.007515
0.394;0.000781
0.395;-0.003283
0.396;-0.001979
0.397;0.000204
0.398;0.000379
0.399;0.015861
0.4;-0.002531
0.401;-0.003664
0.402;0.003246
0.403;0.021017
0.404;-0.002511
0.405;-0.000469
0.406;0.00236
0.407;0.001378
0.408;0.002666
0.409;-0.001187
0.41;0.001055
0.411;0.004374
0.412;0.003037
0.413;-0.006583
0.414;0.009111
0.415;-0.004797
0.416;0.00112
0.417;-0.00235
0.418;0.00439
0.419;0.016908
0.42;0.006146
0.421;-0.002601
0.422;-0.003875
0.423;0.003375
0.424;-0.00231
0.425;0.002119
0.426;0.000314
0.427;0.00149
0.428;0.000459
0.429;-0.007696
0.43;0.00041
0.431;0.001764
0.432;0.008015
0.433;-0.002451
0.434;-0.005028
0.435;-0.002892
0.436;-0.002852
0.437;0.000121
0.438;0.00236
0.439;0.011608
0.44;0.000749
0.441;-0.006011
0.442;0.000443
0.443;0.001168
0.444;-0.000371
0.445;0.005292
0.446;0.000613
0.447;0.000814
0.448;0.004841
0.449;-0.002952
0.45;-0.004657
0.451;0.009449
0.452;-0.001849
0.453;-0.005429
0.454;0.004922
0.455;-0.003774
0.456;0.000959
0.457;-0.001759
0.458;0.002344
0.459;0.003601
0.46;0.001152
0.461;-0.001017
0.462;0.00294
0.463;0.002779
0.464;0.000991
0.465;0.001297
0.466;0.003053
0.467;0.001136
0.468;0.000926
0.469;-0.005269
0.47;0.003843
0.471;0.006098
0.472;0.005083
0.473;-0.003494
0.474;-0.00557
0.475;-0.002451
0.476;-0.00224
0.477;0.000169
0.478;0.000701
0.479;0.017456
0.48;0.006034
0.481;0.008644
0.482;-0.003935
0.483;-0.002671
0.484;0.003843
0.485;0.003391
0.486;-0.001037
0.487;0.000121
0.488;0.004455
0.489;-0.00206
0.49;0.00199
0.491;0.002344
0.492;-0.004978
0.493;-0.001498
0.494;0.000572
0.495;-0.004126
0.496;-0.001117
0.497;-0.00213
0.498;0.001249
0.499;0.004277
